2020/05/23 20:21:25 [error] 6#6: *129 connect() failed (113: No route to host) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:21:39 [error] 6#6: *129 connect() failed (111: Connection refused) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:23:35 [error] 6#6: *135 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:23:39 [error] 6#6: *135 connect() failed (111: Connection refused) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:23:43 [error] 6#6: *135 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:24:53 [error] 6#6: *139 connect() failed (111: Connection refused) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:26:03 [error] 6#6: *141 connect() failed (113: No route to host) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:37:35 [error] 6#6: *1 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:37:36 [error] 6#6: *10 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:37:37 [error] 6#6: *18 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:37:52 [error] 6#6: *18 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:37:59 [error] 6#6: *18 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:40:19 [error] 6#6: *30 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:40:20 [error] 6#6: *30 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:40:21 [error] 6#6: *30 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/24 00:44:42 [error] 6#6: *10 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "GET /api/get HTTP/1.1", upstream: "http://172.26.0.2:8000/api/get", host: "localhost"
